# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
698.985 3.97098e-19 1.66325e-23 1.94014e-13 1.38761e-09
698.977 4.00565e-19 1.69163e-23 1.95703e-13 1.4112e-09
698.968 4.04035e-19 1.72025e-23 1.97393e-13 1.43498e-09
698.959 4.07506e-19 1.74911e-23 1.99085e-13 1.45897e-09
698.95 4.1098e-19 1.77823e-23 2.00777e-13 1.48316e-09
698.941 4.14456e-19 1.80758e-23 2.0247e-13 1.50755e-09
698.932 4.17935e-19 1.83719e-23 2.04164e-13 1.53214e-09
698.924 4.21415e-19 1.86704e-23 2.05859e-13 1.55694e-09
698.915 4.24898e-19 1.89713e-23 2.07555e-13 1.58193e-09
698.906 4.28383e-19 1.92747e-23 2.09252e-13 1.60713e-09
698.897 4.31871e-19 1.95806e-23 2.1095e-13 1.63253e-09
698.888 4.35361e-19 1.98889e-23 2.1265e-13 1.65814e-09
698.879 4.38852e-19 2.01998e-23 2.1435e-13 1.68394e-09
698.871 4.42347e-19 2.0513e-23 2.16051e-13 1.70995e-09
698.862 4.45843e-19 2.08288e-23 2.17753e-13 1.73616e-09
698.853 4.49341e-19 2.1147e-23 2.19456e-13 1.76257e-09
698.844 4.52842e-19 2.14677e-23 2.2116e-13 1.78919e-09
698.835 4.56345e-19 2.17908e-23 2.22866e-13 1.81601e-09
698.826 4.59851e-19 2.21164e-23 2.24572e-13 1.84303e-09
698.817 4.63359e-19 2.24445e-23 2.26279e-13 1.87025e-09
698.809 4.66868e-19 2.27751e-23 2.27987e-13 1.89767e-09
698.8 4.70381e-19 2.31082e-23 2.29697e-13 1.9253e-09
698.791 4.73895e-19 2.34437e-23 2.31407e-13 1.95314e-09
698.782 4.77412e-19 2.37817e-23 2.33118e-13 1.98117e-09
698.773 4.80931e-19 2.41222e-23 2.34831e-13 2.00941e-09
698.764 4.84452e-19 2.44652e-23 2.36544e-13 2.03785e-09
698.756 4.87975e-19 2.48106e-23 2.38258e-13 2.06649e-09
698.747 4.91501e-19 2.51586e-23 2.39974e-13 2.09534e-09
698.738 4.95029e-19 2.5509e-23 2.4169e-13 2.12439e-09
698.729 4.98559e-19 2.58619e-23 2.43408e-13 2.15365e-09
698.72 5.02092e-19 2.62174e-23 2.45126e-13 2.18311e-09
698.711 5.05627e-19 2.65753e-23 2.46846e-13 2.21277e-09
698.702 5.09164e-19 2.69356e-23 2.48566e-13 2.24264e-09
698.694 5.12703e-19 2.72985e-23 2.50288e-13 2.2727e-09
698.685 5.16245e-19 2.76639e-23 2.5201e-13 2.30298e-09
698.676 5.19789e-19 2.80318e-23 2.53734e-13 2.33346e-09
698.667 5.23335e-19 2.84022e-23 2.55458e-13 2.36414e-09
698.658 5.26884e-19 2.8775e-23 2.57184e-13 2.39502e-09
698.649 5.30434e-19 2.91504e-23 2.58911e-13 2.42611e-09
698.64 5.33987e-19 2.95283e-23 2.60638e-13 2.45741e-09
698.632 5.37543e-19 2.99087e-23 2.62367e-13 2.4889e-09
698.623 5.411e-19 3.02915e-23 2.64097e-13 2.52061e-09
698.614 5.4466e-19 3.06769e-23 2.65828e-13 2.55251e-09
698.605 5.48223e-19 3.10648e-23 2.6756e-13 2.58462e-09
698.596 5.51787e-19 3.14552e-23 2.69292e-13 2.61694e-09
698.587 5.55354e-19 3.18481e-23 2.71026e-13 2.64946e-09
698.579 5.58923e-19 3.22436e-23 2.72761e-13 2.68219e-09
698.57 5.62495e-19 3.26415e-23 2.74497e-13 2.71512e-09
698.561 5.66068e-19 3.30419e-23 2.76234e-13 2.74825e-09
698.552 5.69644e-19 3.34449e-23 2.77972e-13 2.78159e-09
698.543 5.73223e-19 3.38504e-23 2.79711e-13 2.81514e-09
698.534 5.76803e-19 3.42584e-23 2.81451e-13 2.84889e-09
698.525 5.80386e-19 3.46689e-23 2.83192e-13 2.88284e-09
698.517 5.83971e-19 3.50819e-23 2.84934e-13 2.917e-09
698.508 5.87559e-19 3.54975e-23 2.86678e-13 2.95137e-09
698.499 5.91149e-19 3.59156e-23 2.88422e-13 2.98594e-09
698.49 5.94741e-19 3.63362e-23 2.90167e-13 3.02072e-09
698.481 5.98336e-19 3.67593e-23 2.91913e-13 3.0557e-09
698.472 6.01932e-19 3.7185e-23 2.93661e-13 3.09089e-09
698.463 6.05532e-19 3.76132e-23 2.95409e-13 3.12628e-09
698.455 6.09133e-19 3.80439e-23 2.97159e-13 3.16188e-09
698.446 6.12737e-19 3.84771e-23 2.98909e-13 3.19769e-09
698.437 6.16343e-19 3.89129e-23 3.00661e-13 3.2337e-09
698.428 6.19951e-19 3.93512e-23 3.02413e-13 3.26991e-09
698.419 6.23562e-19 3.97921e-23 3.04167e-13 3.30634e-09
698.41 6.27175e-19 4.02355e-23 3.05921e-13 3.34297e-09
698.401 6.30791e-19 4.06814e-23 3.07677e-13 3.3798e-09
698.392 6.34408e-19 4.11299e-23 3.09434e-13 3.41684e-09
698.384 6.38028e-19 4.15809e-23 3.11192e-13 3.45409e-09
698.375 6.41651e-19 4.20344e-23 3.12951e-13 3.49155e-09
698.366 6.45275e-19 4.24905e-23 3.1471e-13 3.52921e-09
698.357 6.48902e-19 4.29492e-23 3.16471e-13 3.56708e-09
698.348 6.52532e-19 4.34104e-23 3.18233e-13 3.60515e-09
698.339 6.56164e-19 4.38741e-23 3.19996e-13 3.64343e-09
698.33 6.59798e-19 4.43404e-23 3.21761e-13 3.68192e-09
698.322 6.63434e-19 4.48092e-23 3.23526e-13 3.72061e-09
698.313 6.67073e-19 4.52806e-23 3.25292e-13 3.75952e-09
698.304 6.70714e-19 4.57545e-23 3.27059e-13 3.79862e-09
698.295 6.74358e-19 4.6231e-23 3.28827e-13 3.83794e-09
698.286 6.78003e-19 4.67101e-23 3.30597e-13 3.87746e-09
698.277 6.81651e-19 4.71917e-23 3.32367e-13 3.91719e-09
698.268 6.85302e-19 4.76759e-23 3.34139e-13 3.95713e-09
698.26 6.88955e-19 4.81626e-23 3.35911e-13 3.99728e-09
698.251 6.9261e-19 4.86519e-23 3.37685e-13 4.03763e-09
698.242 6.96268e-19 4.91437e-23 3.39459e-13 4.07819e-09
698.233 6.99928e-19 4.96381e-23 3.41235e-13 4.11896e-09
698.224 7.0359e-19 5.01351e-23 3.43012e-13 4.15993e-09
698.215 7.07255e-19 5.06347e-23 3.4479e-13 4.20111e-09
698.206 7.10922e-19 5.11368e-23 3.46569e-13 4.2425e-09
698.197 7.14591e-19 5.16415e-23 3.48349e-13 4.2841e-09
698.189 7.18263e-19 5.21487e-23 3.5013e-13 4.32591e-09
698.18 7.21937e-19 5.26586e-23 3.51912e-13 4.36792e-09
698.171 7.25613e-19 5.3171e-23 3.53695e-13 4.41015e-09
698.162 7.29292e-19 5.3686e-23 3.55479e-13 4.45258e-09
698.153 7.32973e-19 5.42035e-23 3.57264e-13 4.49522e-09
698.144 7.36657e-19 5.47237e-23 3.59051e-13 4.53807e-09
698.135 7.40343e-19 5.52464e-23 3.60838e-13 4.58112e-09
698.126 7.44031e-19 5.57717e-23 3.62626e-13 4.62439e-09
698.118 7.47722e-19 5.62996e-23 3.64416e-13 4.66786e-09
698.109 7.51415e-19 5.683e-23 3.66207e-13 4.71154e-09
698.1 7.55111e-19 5.73631e-23 3.67998e-13 4.75543e-09
698.091 7.58809e-19 5.78987e-23 3.69791e-13 4.79953e-09
698.082 7.62509e-19 5.84369e-23 3.71585e-13 4.84384e-09
698.073 7.66212e-19 5.89778e-23 3.7338e-13 4.88836e-09
698.064 7.69917e-19 5.95212e-23 3.75176e-13 4.93309e-09
698.055 7.73624e-19 6.00672e-23 3.76973e-13 4.97802e-09
698.047 7.77334e-19 6.06158e-23 3.78771e-13 5.02317e-09
698.038 7.81046e-19 6.1167e-23 3.8057e-13 5.06852e-09
698.029 7.84761e-19 6.17207e-23 3.8237e-13 5.11409e-09
698.02 7.88478e-19 6.22771e-23 3.84171e-13 5.15986e-09
698.011 7.92197e-19 6.28361e-23 3.85974e-13 5.20584e-09
698.002 7.95919e-19 6.33977e-23 3.87777e-13 5.25203e-09
697.993 7.99643e-19 6.39619e-23 3.89582e-13 5.29844e-09
697.984 8.0337e-19 6.45287e-23 3.91388e-13 5.34505e-09
