# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
694.388 2.51498e-18 2.59879e-22 1.21266e-12 2.09775e-08
694.37 2.52466e-18 2.61623e-22 1.21726e-12 2.11154e-08
694.352 2.53435e-18 2.63373e-22 1.22187e-12 2.12539e-08
694.334 2.54406e-18 2.65129e-22 1.22649e-12 2.13929e-08
694.316 2.55378e-18 2.66892e-22 1.23111e-12 2.15324e-08
694.298 2.56351e-18 2.68662e-22 1.23574e-12 2.16723e-08
694.28 2.57326e-18 2.70438e-22 1.24037e-12 2.18127e-08
694.262 2.58302e-18 2.7222e-22 1.24501e-12 2.19537e-08
694.244 2.59279e-18 2.7401e-22 1.24966e-12 2.20951e-08
694.226 2.60257e-18 2.75805e-22 1.25431e-12 2.2237e-08
694.208 2.61237e-18 2.77608e-22 1.25896e-12 2.23794e-08
694.19 2.62218e-18 2.79417e-22 1.26363e-12 2.25223e-08
694.172 2.632e-18 2.81232e-22 1.26829e-12 2.26657e-08
694.154 2.64184e-18 2.83054e-22 1.27297e-12 2.28096e-08
694.136 2.65168e-18 2.84883e-22 1.27765e-12 2.2954e-08
694.117 2.66155e-18 2.86718e-22 1.28233e-12 2.30989e-08
694.099 2.67142e-18 2.8856e-22 1.28702e-12 2.32442e-08
694.081 2.68131e-18 2.90409e-22 1.29172e-12 2.33901e-08
694.063 2.6912e-18 2.92264e-22 1.29642e-12 2.35365e-08
694.045 2.70112e-18 2.94126e-22 1.30112e-12 2.36833e-08
694.027 2.71104e-18 2.95995e-22 1.30584e-12 2.38307e-08
694.009 2.72098e-18 2.9787e-22 1.31056e-12 2.39785e-08
693.991 2.73093e-18 2.99752e-22 1.31528e-12 2.41269e-08
693.973 2.7409e-18 3.0164e-22 1.32001e-12 2.42757e-08
693.955 2.75087e-18 3.03535e-22 1.32475e-12 2.44251e-08
693.937 2.76086e-18 3.05437e-22 1.32949e-12 2.45749e-08
693.919 2.77087e-18 3.07346e-22 1.33424e-12 2.47252e-08
693.901 2.78088e-18 3.09261e-22 1.33899e-12 2.48761e-08
693.883 2.79091e-18 3.11183e-22 1.34375e-12 2.50274e-08
693.865 2.80096e-18 3.13112e-22 1.34851e-12 2.51793e-08
693.847 2.81101e-18 3.15047e-22 1.35329e-12 2.53316e-08
693.828 2.82108e-18 3.16989e-22 1.35806e-12 2.54844e-08
693.81 2.83116e-18 3.18938e-22 1.36284e-12 2.56378e-08
693.792 2.84126e-18 3.20894e-22 1.36763e-12 2.57916e-08
693.774 2.85137e-18 3.22856e-22 1.37243e-12 2.5946e-08
693.756 2.86149e-18 3.24825e-22 1.37723e-12 2.61008e-08
693.738 2.87162e-18 3.26801e-22 1.38203e-12 2.62562e-08
693.72 2.88177e-18 3.28784e-22 1.38684e-12 2.6412e-08
693.702 2.89193e-18 3.30774e-22 1.39166e-12 2.65684e-08
693.684 2.90211e-18 3.3277e-22 1.39649e-12 2.67252e-08
693.666 2.91229e-18 3.34773e-22 1.40131e-12 2.68826e-08
693.648 2.9225e-18 3.36783e-22 1.40615e-12 2.70405e-08
693.63 2.93271e-18 3.388e-22 1.41099e-12 2.71989e-08
693.611 2.94294e-18 3.40823e-22 1.41584e-12 2.73577e-08
693.593 2.95318e-18 3.42853e-22 1.42069e-12 2.75171e-08
693.575 2.96343e-18 3.44891e-22 1.42555e-12 2.7677e-08
693.557 2.9737e-18 3.46935e-22 1.43041e-12 2.78374e-08
693.539 2.98398e-18 3.48986e-22 1.43529e-12 2.79983e-08
693.521 2.99428e-18 3.51043e-22 1.44016e-12 2.81597e-08
693.503 3.00459e-18 3.53108e-22 1.44504e-12 2.83217e-08
693.485 3.01491e-18 3.5518e-22 1.44993e-12 2.84841e-08
693.467 3.02524e-18 3.57258e-22 1.45483e-12 2.8647e-08
693.449 3.03559e-18 3.59343e-22 1.45973e-12 2.88105e-08
693.43 3.04596e-18 3.61435e-22 1.46464e-12 2.89745e-08
693.412 3.05633e-18 3.63535e-22 1.46955e-12 2.91389e-08
693.394 3.06672e-18 3.65641e-22 1.47447e-12 2.93039e-08
693.376 3.07713e-18 3.67754e-22 1.47939e-12 2.94694e-08
693.358 3.08754e-18 3.69873e-22 1.48432e-12 2.96354e-08
693.34 3.09797e-18 3.72e-22 1.48926e-12 2.98019e-08
693.322 3.10842e-18 3.74134e-22 1.4942e-12 2.99689e-08
693.304 3.11888e-18 3.76275e-22 1.49915e-12 3.01365e-08
693.286 3.12935e-18 3.78423e-22 1.5041e-12 3.03045e-08
693.267 3.13983e-18 3.80577e-22 1.50907e-12 3.04731e-08
693.249 3.15033e-18 3.82739e-22 1.51403e-12 3.06422e-08
693.231 3.16084e-18 3.84908e-22 1.519e-12 3.08118e-08
693.213 3.17137e-18 3.87083e-22 1.52398e-12 3.09819e-08
693.195 3.18191e-18 3.89266e-22 1.52897e-12 3.11525e-08
693.177 3.19246e-18 3.91456e-22 1.53396e-12 3.13237e-08
693.159 3.20303e-18 3.93652e-22 1.53896e-12 3.14953e-08
693.141 3.21361e-18 3.95856e-22 1.54396e-12 3.16675e-08
693.122 3.22421e-18 3.98067e-22 1.54897e-12 3.18402e-08
