# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
694.335 8.90255e-18 7.1787e-23 4.29193e-12 5.79243e-09
694.245 9.07306e-18 7.5882e-23 4.37299e-12 6.11888e-09
694.154 9.24469e-18 8.00799e-23 4.45456e-12 6.45319e-09
694.064 9.41743e-18 8.43811e-23 4.53662e-12 6.79538e-09
693.974 9.59132e-18 8.87863e-23 4.61918e-12 7.14549e-09
693.884 9.76633e-18 9.3296e-23 4.70224e-12 7.50354e-09
693.793 9.9425e-18 9.79108e-23 4.78581e-12 7.86957e-09
693.703 1.01198e-17 1.02631e-22 4.8699e-12 8.24361e-09
693.612 1.02983e-17 1.07458e-22 4.95449e-12 8.62568e-09
693.522 1.0478e-17 1.12392e-22 5.03961e-12 9.01582e-09
693.431 1.06588e-17 1.17433e-22 5.12525e-12 9.41407e-09
693.341 1.08408e-17 1.22582e-22 5.21141e-12 9.82044e-09
693.25 1.1024e-17 1.2784e-22 5.2981e-12 1.0235e-08
693.16 1.12084e-17 1.33207e-22 5.38532e-12 1.06577e-08
693.069 1.1394e-17 1.38684e-22 5.47307e-12 1.10887e-08
692.978 1.15809e-17 1.44272e-22 5.56136e-12 1.15279e-08
692.888 1.1769e-17 1.4997e-22 5.6502e-12 1.19754e-08
692.797 1.19583e-17 1.55781e-22 5.73958e-12 1.24312e-08
692.706 1.21488e-17 1.61703e-22 5.82951e-12 1.28954e-08
692.615 1.23406e-17 1.67739e-22 5.91999e-12 1.3368e-08
692.524 1.25337e-17 1.73889e-22 6.01103e-12 1.3849e-08
692.434 1.2728e-17 1.80152e-22 6.10262e-12 1.43384e-08
692.343 1.29236e-17 1.86531e-22 6.19478e-12 1.48363e-08
692.252 1.31205e-17 1.93025e-22 6.28751e-12 1.53428e-08
692.161 1.33187e-17 1.99636e-22 6.38081e-12 1.58578e-08
692.07 1.35182e-17 2.06363e-22 6.47468e-12 1.63814e-08
691.979 1.3719e-17 2.13208e-22 6.56914e-12 1.69136e-08
691.887 1.39212e-17 2.20171e-22 6.66417e-12 1.74545e-08
691.796 1.41246e-17 2.27253e-22 6.75979e-12 1.80041e-08
691.705 1.43294e-17 2.34455e-22 6.856e-12 1.85624e-08
691.614 1.45356e-17 2.41776e-22 6.95281e-12 1.91295e-08
691.523 1.47431e-17 2.49219e-22 7.05021e-12 1.97053e-08
691.431 1.4952e-17 2.56783e-22 7.14821e-12 2.029e-08
691.34 1.51623e-17 2.6447e-22 7.24682e-12 2.08836e-08
691.249 1.53739e-17 2.7228e-22 7.34604e-12 2.14861e-08
691.157 1.5587e-17 2.80213e-22 7.44587e-12 2.20975e-08
691.066 1.58014e-17 2.8827e-22 7.54632e-12 2.27179e-08
690.974 1.60173e-17 2.96453e-22 7.64739e-12 2.33473e-08
690.883 1.62346e-17 3.04762e-22 7.74908e-12 2.39857e-08
690.791 1.64533e-17 3.13197e-22 7.85141e-12 2.46333e-08
690.7 1.66735e-17 3.21759e-22 7.95437e-12 2.52899e-08
690.608 1.68952e-17 3.3045e-22 8.05797e-12 2.59558e-08
690.517 1.71183e-17 3.39269e-22 8.16221e-12 2.66308e-08
690.425 1.73428e-17 3.48217e-22 8.2671e-12 2.73151e-08
690.333 1.75689e-17 3.57296e-22 8.37264e-12 2.80086e-08
690.241 1.77965e-17 3.66506e-22 8.47883e-12 2.87115e-08
690.15 1.80256e-17 3.75847e-22 8.58569e-12 2.94237e-08
690.058 1.82561e-17 3.85321e-22 8.6932e-12 3.01453e-08
689.966 1.84883e-17 3.94928e-22 8.80139e-12 3.08763e-08
689.874 1.87219e-17 4.04669e-22 8.91025e-12 3.16168e-08
689.782 1.89571e-17 4.14545e-22 9.01978e-12 3.23669e-08
689.69 1.91939e-17 4.24556e-22 9.13e-12 3.31264e-08
689.598 1.94322e-17 4.34703e-22 9.2409e-12 3.38956e-08
689.506 1.96721e-17 4.44988e-22 9.3525e-12 3.46744e-08
689.414 1.99136e-17 4.55411e-22 9.46479e-12 3.54628e-08
689.322 2.01568e-17 4.65972e-22 9.57777e-12 3.6261e-08
689.23 2.04015e-17 4.76673e-22 9.69147e-12 3.70689e-08
689.137 2.06478e-17 4.87514e-22 9.80587e-12 3.78866e-08
689.045 2.08958e-17 4.98496e-22 9.92099e-12 3.87141e-08
688.953 2.11455e-17 5.0962e-22 1.00368e-11 3.95516e-08
688.861 2.13968e-17 5.20887e-22 1.01534e-11 4.03989e-08
688.768 2.16497e-17 5.32297e-22 1.02707e-11 4.12562e-08
688.676 2.19044e-17 5.43852e-22 1.03887e-11 4.21235e-08
688.583 2.21607e-17 5.55552e-22 1.05074e-11 4.30009e-08
688.491 2.24188e-17 5.67398e-22 1.06269e-11 4.38883e-08
688.398 2.26786e-17 5.79391e-22 1.07472e-11 4.47859e-08
688.306 2.29401e-17 5.91532e-22 1.08682e-11 4.56936e-08
688.213 2.32033e-17 6.03821e-22 1.099e-11 4.66115e-08
688.121 2.34683e-17 6.1626e-22 1.11125e-11 4.75398e-08
688.028 2.37351e-17 6.2885e-22 1.12358e-11 4.84783e-08
687.935 2.40036e-17 6.4159e-22 1.13598e-11 4.94272e-08
687.843 2.42739e-17 6.54483e-22 1.14847e-11 5.03864e-08
687.75 2.45461e-17 6.67529e-22 1.16103e-11 5.13562e-08
687.657 2.482e-17 6.80729e-22 1.17367e-11 5.23364e-08
687.564 2.50958e-17 6.94083e-22 1.18639e-11 5.33271e-08
687.471 2.53734e-17 7.07594e-22 1.19919e-11 5.43284e-08
687.378 2.56529e-17 7.21261e-22 1.21207e-11 5.53403e-08
687.285 2.59342e-17 7.35086e-22 1.22503e-11 5.63629e-08
687.192 2.62174e-17 7.49069e-22 1.23808e-11 5.73963e-08
687.099 2.65026e-17 7.63211e-22 1.2512e-11 5.84403e-08
687.006 2.67896e-17 7.77514e-22 1.26441e-11 5.94952e-08
686.913 2.70785e-17 7.91978e-22 1.2777e-11 6.0561e-08
686.82 2.73694e-17 8.06605e-22 1.29107e-11 6.16376e-08
686.727 2.76622e-17 8.21395e-22 1.30453e-11 6.27253e-08
686.634 2.7957e-17 8.36349e-22 1.31808e-11 6.38239e-08
686.54 2.82537e-17 8.51468e-22 1.33171e-11 6.49335e-08
686.447 2.85525e-17 8.66753e-22 1.34542e-11 6.60543e-08
686.354 2.88532e-17 8.82205e-22 1.35922e-11 6.71862e-08
686.261 2.9156e-17 8.97826e-22 1.37311e-11 6.83293e-08
686.167 2.94608e-17 9.13615e-22 1.38709e-11 6.94837e-08
686.074 2.97676e-17 9.29575e-22 1.40115e-11 7.06493e-08
685.98 3.00765e-17 9.45706e-22 1.41531e-11 7.18264e-08
685.887 3.03874e-17 9.62008e-22 1.42955e-11 7.30148e-08
685.793 3.07005e-17 9.78484e-22 1.44388e-11 7.42146e-08
685.7 3.10156e-17 9.95135e-22 1.4583e-11 7.5426e-08
685.606 3.13329e-17 1.01196e-21 1.47282e-11 7.66489e-08
685.512 3.16523e-17 1.02896e-21 1.48743e-11 7.78834e-08
685.418 3.19738e-17 1.04614e-21 1.50213e-11 7.91296e-08
685.325 3.22975e-17 1.0635e-21 1.51692e-11 8.03875e-08
685.231 3.26234e-17 1.08103e-21 1.5318e-11 8.16571e-08
685.137 3.29515e-17 1.09875e-21 1.54678e-11 8.29386e-08
685.043 3.32817e-17 1.11665e-21 1.56186e-11 8.42319e-08
684.949 3.36142e-17 1.13473e-21 1.57703e-11 8.55372e-08
684.855 3.3949e-17 1.153e-21 1.5923e-11 8.68544e-08
684.761 3.4286e-17 1.17144e-21 1.60766e-11 8.81837e-08
684.667 3.46252e-17 1.19008e-21 1.62312e-11 8.95251e-08
684.573 3.49668e-17 1.2089e-21 1.63868e-11 9.08786e-08
684.479 3.53106e-17 1.22791e-21 1.65434e-11 9.22442e-08
684.385 3.56568e-17 1.24711e-21 1.6701e-11 9.36222e-08
684.291 3.60053e-17 1.2665e-21 1.68596e-11 9.50125e-08
684.197 3.63561e-17 1.28609e-21 1.70192e-11 9.64151e-08
684.102 3.67093e-17 1.30586e-21 1.71798e-11 9.78301e-08
684.008 3.70649e-17 1.32583e-21 1.73414e-11 9.92577e-08
683.914 3.74229e-17 1.34599e-21 1.75041e-11 1.00698e-07
683.819 3.77833e-17 1.36635e-21 1.76678e-11 1.0215e-07
683.725 3.81461e-17 1.38691e-21 1.78326e-11 1.03616e-07
683.631 3.85114e-17 1.40766e-21 1.79983e-11 1.05094e-07
683.536 3.88792e-17 1.42862e-21 1.81652e-11 1.06584e-07
683.442 3.92494e-17 1.44978e-21 1.83331e-11 1.08088e-07
683.347 3.96222e-17 1.47113e-21 1.85021e-11 1.09605e-07
683.252 3.99975e-17 1.4927e-21 1.86722e-11 1.11134e-07
683.158 4.03753e-17 1.51446e-21 1.88433e-11 1.12677e-07
683.063 4.07556e-17 1.53643e-21 1.90156e-11 1.14232e-07
682.968 4.11386e-17 1.55861e-21 1.91889e-11 1.15801e-07
682.874 4.15241e-17 1.581e-21 1.93634e-11 1.17383e-07
682.779 4.19123e-17 1.6036e-21 1.95389e-11 1.18978e-07
682.684 4.2303e-17 1.62641e-21 1.97156e-11 1.20586e-07
682.589 4.26965e-17 1.64943e-21 1.98935e-11 1.22208e-07
682.494 4.30925e-17 1.67266e-21 2.00724e-11 1.23843e-07
682.399 4.34913e-17 1.69611e-21 2.02525e-11 1.25492e-07
682.304 4.38928e-17 1.71977e-21 2.04338e-11 1.27154e-07
682.209 4.4297e-17 1.74365e-21 2.06162e-11 1.2883e-07
682.114 4.47039e-17 1.76775e-21 2.07998e-11 1.3052e-07
682.019 4.51136e-17 1.79207e-21 2.09846e-11 1.32223e-07
681.924 4.55261e-17 1.81661e-21 2.11706e-11 1.33941e-07
681.829 4.59414e-17 1.84138e-21 2.13577e-11 1.35672e-07
681.733 4.63595e-17 1.86637e-21 2.15461e-11 1.37417e-07
681.638 4.67805e-17 1.89158e-21 2.17356e-11 1.39176e-07
681.543 4.72043e-17 1.91702e-21 2.19264e-11 1.40949e-07
681.447 4.7631e-17 1.94269e-21 2.21184e-11 1.42736e-07
681.352 4.80606e-17 1.96858e-21 2.23117e-11 1.44538e-07
681.257 4.84931e-17 1.99471e-21 2.25062e-11 1.46354e-07
681.161 4.89286e-17 2.02107e-21 2.27019e-11 1.48184e-07
681.066 4.9367e-17 2.04767e-21 2.28989e-11 1.50029e-07
680.97 4.98085e-17 2.0745e-21 2.30972e-11 1.51888e-07
680.874 5.02529e-17 2.10156e-21 2.32967e-11 1.53762e-07
680.779 5.07003e-17 2.12887e-21 2.34976e-11 1.5565e-07
680.683 5.11508e-17 2.15641e-21 2.36997e-11 1.57553e-07
680.587 5.16044e-17 2.1842e-21 2.39031e-11 1.59471e-07
680.492 5.20611e-17 2.21222e-21 2.41079e-11 1.61404e-07
680.396 5.25209e-17 2.2405e-21 2.43139e-11 1.63351e-07
680.3 5.29838e-17 2.26901e-21 2.45213e-11 1.65314e-07
680.204 5.34499e-17 2.29778e-21 2.47301e-11 1.67291e-07
680.108 5.39191e-17 2.32679e-21 2.49401e-11 1.69284e-07
680.012 5.43916e-17 2.35605e-21 2.51516e-11 1.71292e-07
679.916 5.48673e-17 2.38556e-21 2.53644e-11 1.73316e-07
679.82 5.53462e-17 2.41533e-21 2.55786e-11 1.75354e-07
679.724 5.58285e-17 2.44535e-21 2.57941e-11 1.77408e-07
679.628 5.6314e-17 2.47563e-21 2.60111e-11 1.79478e-07
679.532 5.68028e-17 2.50616e-21 2.62295e-11 1.81563e-07
679.436 5.7295e-17 2.53696e-21 2.64492e-11 1.83664e-07
679.339 5.77905e-17 2.56801e-21 2.66705e-11 1.85781e-07
679.243 5.82895e-17 2.59933e-21 2.68931e-11 1.87913e-07
679.147 5.87919e-17 2.63091e-21 2.71172e-11 1.90062e-07
679.05 5.92977e-17 2.66276e-21 2.73427e-11 1.92226e-07
678.954 5.98069e-17 2.69487e-21 2.75697e-11 1.94406e-07
678.858 6.03197e-17 2.72726e-21 2.77982e-11 1.96603e-07
678.761 6.0836e-17 2.75991e-21 2.80281e-11 1.98815e-07
678.664 6.13558e-17 2.79284e-21 2.82596e-11 2.01044e-07
678.568 6.18792e-17 2.82604e-21 2.84925e-11 2.0329e-07
678.471 6.24061e-17 2.85952e-21 2.8727e-11 2.05551e-07
678.375 6.29367e-17 2.89327e-21 2.8963e-11 2.0783e-07
678.278 6.3471e-17 2.92731e-21 2.92005e-11 2.10125e-07
678.181 6.40089e-17 2.96162e-21 2.94396e-11 2.12436e-07
678.084 6.45505e-17 2.99622e-21 2.96802e-11 2.14765e-07
677.988 6.50958e-17 3.0311e-21 2.99224e-11 2.1711e-07
677.891 6.56449e-17 3.06627e-21 3.01662e-11 2.19472e-07
677.794 6.61977e-17 3.10173e-21 3.04115e-11 2.21851e-07
677.697 6.67544e-17 3.13747e-21 3.06585e-11 2.24247e-07
677.6 6.73148e-17 3.17351e-21 3.0907e-11 2.26661e-07
677.503 6.78792e-17 3.20984e-21 3.11572e-11 2.29092e-07
677.406 6.84474e-17 3.24647e-21 3.1409e-11 2.3154e-07
677.309 6.90195e-17 3.28339e-21 3.16625e-11 2.34005e-07
677.211 6.95956e-17 3.32062e-21 3.19176e-11 2.36489e-07
677.114 7.01757e-17 3.35814e-21 3.21744e-11 2.38989e-07
677.017 7.07597e-17 3.39597e-21 3.24329e-11 2.41508e-07
676.92 7.13478e-17 3.4341e-21 3.2693e-11 2.44044e-07
676.822 7.19399e-17 3.47253e-21 3.29549e-11 2.46598e-07
676.725 7.25361e-17 3.51128e-21 3.32184e-11 2.49171e-07
676.628 7.31365e-17 3.55034e-21 3.34837e-11 2.51761e-07
676.53 7.3741e-17 3.5897e-21 3.37507e-11 2.54369e-07
676.433 7.43496e-17 3.62939e-21 3.40195e-11 2.56996e-07
676.335 7.49625e-17 3.66939e-21 3.429e-11 2.59641e-07
676.238 7.55796e-17 3.7097e-21 3.45623e-11 2.62304e-07
676.14 7.62009e-17 3.75034e-21 3.48364e-11 2.64987e-07
676.042 7.68266e-17 3.7913e-21 3.51123e-11 2.67687e-07
675.945 7.74565e-17 3.83258e-21 3.539e-11 2.70407e-07
675.847 7.80909e-17 3.87419e-21 3.56695e-11 2.73145e-07
675.749 7.87296e-17 3.91613e-21 3.59508e-11 2.75902e-07
675.651 7.93727e-17 3.9584e-21 3.6234e-11 2.78678e-07
675.553 8.00203e-17 4.001e-21 3.65191e-11 2.81473e-07
675.455 8.06724e-17 4.04394e-21 3.6806e-11 2.84288e-07
675.357 8.1329e-17 4.08721e-21 3.70948e-11 2.87121e-07
675.259 8.19902e-17 4.13082e-21 3.73855e-11 2.89974e-07
675.161 8.26559e-17 4.17477e-21 3.76781e-11 2.92847e-07
675.063 8.33263e-17 4.21907e-21 3.79727e-11 2.95739e-07
674.965 8.40013e-17 4.26371e-21 3.82691e-11 2.98651e-07
674.867 8.4681e-17 4.30869e-21 3.85676e-11 3.01583e-07
674.769 8.53654e-17 4.35403e-21 3.8868e-11 3.04534e-07
674.671 8.60546e-17 4.39972e-21 3.91703e-11 3.07506e-07
674.572 8.67485e-17 4.44576e-21 3.94747e-11 3.10498e-07
674.474 8.74473e-17 4.49216e-21 3.97811e-11 3.1351e-07
674.376 8.81509e-17 4.53892e-21 4.00895e-11 3.16542e-07
674.277 8.88594e-17 4.58604e-21 4.03999e-11 3.19595e-07
674.179 8.95729e-17 4.63352e-21 4.07124e-11 3.22668e-07
674.08 9.02913e-17 4.68136e-21 4.10269e-11 3.25762e-07
673.982 9.10147e-17 4.72958e-21 4.13435e-11 3.28876e-07
673.883 9.17431e-17 4.77816e-21 4.16622e-11 3.32012e-07
673.784 9.24766e-17 4.82712e-21 4.1983e-11 3.35168e-07
673.686 9.32152e-17 4.87645e-21 4.2306e-11 3.38345e-07
673.587 9.3959e-17 4.92616e-21 4.2631e-11 3.41544e-07
673.488 9.4708e-17 4.97625e-21 4.29582e-11 3.44764e-07
673.389 9.54621e-17 5.02671e-21 4.32876e-11 3.48005e-07
673.29 9.62216e-17 5.07757e-21 4.36192e-11 3.51268e-07
673.192 9.69863e-17 5.12881e-21 4.39529e-11 3.54552e-07
673.093 9.77564e-17 5.18044e-21 4.42889e-11 3.57858e-07
672.994 9.85318e-17 5.23246e-21 4.46271e-11 3.61186e-07
672.895 9.93127e-17 5.28488e-21 4.49675e-11 3.64536e-07
672.795 1.00099e-16 5.33769e-21 4.53102e-11 3.67907e-07
672.696 1.00891e-16 5.3909e-21 4.56551e-11 3.71301e-07
672.597 1.01688e-16 5.44451e-21 4.60024e-11 3.74718e-07
672.498 1.02491e-16 5.49853e-21 4.63519e-11 3.78156e-07
672.399 1.033e-16 5.55296e-21 4.67038e-11 3.81618e-07
672.299 1.04114e-16 5.60779e-21 4.7058e-11 3.85102e-07
672.2 1.04934e-16 5.66304e-21 4.74145e-11 3.88608e-07
672.101 1.05759e-16 5.7187e-21 4.77735e-11 3.92138e-07
672.001 1.06591e-16 5.77478e-21 4.81348e-11 3.9569e-07
671.902 1.07428e-16 5.83128e-21 4.84985e-11 3.99266e-07
671.802 1.08271e-16 5.8882e-21 4.88646e-11 4.02865e-07
671.703 1.0912e-16 5.94554e-21 4.92332e-11 4.06487e-07
671.603 1.09975e-16 6.00332e-21 4.96042e-11 4.10133e-07
671.503 1.10836e-16 6.06152e-21 4.99777e-11 4.13802e-07
671.404 1.11703e-16 6.12016e-21 5.03537e-11 4.17495e-07
671.304 1.12576e-16 6.17924e-21 5.07321e-11 4.21212e-07
671.204 1.13455e-16 6.23876e-21 5.11131e-11 4.24953e-07
671.104 1.1434e-16 6.29871e-21 5.14967e-11 4.28718e-07
671.004 1.15232e-16 6.35912e-21 5.18828e-11 4.32508e-07
670.905 1.1613e-16 6.41997e-21 5.22715e-11 4.36321e-07
670.805 1.17034e-16 6.48127e-21 5.26627e-11 4.40159e-07
670.705 1.17944e-16 6.54302e-21 5.30566e-11 4.44022e-07
670.604 1.18861e-16 6.60523e-21 5.34531e-11 4.4791e-07
670.504 1.19785e-16 6.6679e-21 5.38523e-11 4.51822e-07
670.404 1.20714e-16 6.73104e-21 5.42541e-11 4.55759e-07
670.304 1.21651e-16 6.79463e-21 5.46586e-11 4.59722e-07
670.204 1.22594e-16 6.8587e-21 5.50659e-11 4.6371e-07
670.104 1.23543e-16 6.92324e-21 5.54758e-11 4.67723e-07
670.003 1.245e-16 6.98825e-21 5.58885e-11 4.71762e-07
669.903 1.25463e-16 7.05374e-21 5.63039e-11 4.75826e-07
669.802 1.26433e-16 7.11971e-21 5.67222e-11 4.79917e-07
669.702 1.27409e-16 7.18617e-21 5.71432e-11 4.84033e-07
669.601 1.28393e-16 7.25311e-21 5.7567e-11 4.88176e-07
669.501 1.29383e-16 7.32054e-21 5.79937e-11 4.92344e-07
669.4 1.30381e-16 7.38846e-21 5.84233e-11 4.96539e-07
669.3 1.31386e-16 7.45688e-21 5.88557e-11 5.00761e-07
669.199 1.32397e-16 7.5258e-21 5.92911e-11 5.05009e-07
669.098 1.33416e-16 7.59523e-21 5.97293e-11 5.09284e-07
668.997 1.34442e-16 7.66516e-21 6.01705e-11 5.13586e-07
668.897 1.35475e-16 7.73559e-21 6.06147e-11 5.17915e-07
668.796 1.36516e-16 7.80655e-21 6.10618e-11 5.22272e-07
668.695 1.37564e-16 7.87801e-21 6.1512e-11 5.26655e-07
668.594 1.38619e-16 7.95e-21 6.19652e-11 5.31067e-07
668.493 1.39682e-16 8.02251e-21 6.24214e-11 5.35506e-07
668.392 1.40752e-16 8.09554e-21 6.28807e-11 5.39972e-07
668.291 1.4183e-16 8.16911e-21 6.33431e-11 5.44467e-07
668.19 1.42916e-16 8.2432e-21 6.38086e-11 5.4899e-07
668.088 1.44009e-16 8.31784e-21 6.42772e-11 5.53541e-07
667.987 1.4511e-16 8.39301e-21 6.4749e-11 5.58121e-07
667.886 1.46219e-16 8.46873e-21 6.52239e-11 5.62729e-07
667.785 1.47335e-16 8.54499e-21 6.57021e-11 5.67366e-07
667.683 1.4846e-16 8.62181e-21 6.61835e-11 5.72032e-07
667.582 1.49592e-16 8.69917e-21 6.66681e-11 5.76727e-07
667.48 1.50733e-16 8.7771e-21 6.71561e-11 5.81451e-07
667.379 1.51882e-16 8.85559e-21 6.76473e-11 5.86205e-07
667.277 1.53039e-16 8.93464e-21 6.81418e-11 5.90988e-07
667.176 1.54204e-16 9.01426e-21 6.86396e-11 5.958e-07
667.074 1.55377e-16 9.09445e-21 6.91409e-11 6.00643e-07
666.972 1.56559e-16 9.17522e-21 6.96455e-11 6.05516e-07
666.871 1.57749e-16 9.25657e-21 7.01535e-11 6.10419e-07
666.769 1.58947e-16 9.3385e-21 7.0665e-11 6.15352e-07
666.667 1.60155e-16 9.42103e-21 7.11799e-11 6.20315e-07
666.565 1.6137e-16 9.50414e-21 7.16983e-11 6.2531e-07
666.463 1.62595e-16 9.58784e-21 7.22202e-11 6.30335e-07
666.361 1.63828e-16 9.67215e-21 7.27456e-11 6.35391e-07
666.259 1.6507e-16 9.75706e-21 7.32746e-11 6.40479e-07
666.157 1.6632e-16 9.84258e-21 7.38072e-11 6.45597e-07
666.055 1.6758e-16 9.9287e-21 7.43434e-11 6.50748e-07
665.953 1.68849e-16 1.00154e-20 7.48833e-11 6.55929e-07
665.85 1.70127e-16 1.01028e-20 7.54268e-11 6.61143e-07
665.748 1.71413e-16 1.01908e-20 7.5974e-11 6.66389e-07
665.646 1.72709e-16 1.02794e-20 7.65249e-11 6.71667e-07
665.544 1.74015e-16 1.03686e-20 7.70795e-11 6.76978e-07
665.441 1.75329e-16 1.04585e-20 7.76379e-11 6.82321e-07
665.339 1.76653e-16 1.0549e-20 7.82001e-11 6.87697e-07
665.236 1.77987e-16 1.06402e-20 7.87662e-11 6.93105e-07
665.134 1.7933e-16 1.0732e-20 7.9336e-11 6.98547e-07
665.031 1.80682e-16 1.08245e-20 7.99098e-11 7.04022e-07
664.928 1.82045e-16 1.09176e-20 8.04874e-11 7.09531e-07
664.826 1.83417e-16 1.10114e-20 8.1069e-11 7.15073e-07
664.723 1.84799e-16 1.11058e-20 8.16546e-11 7.2065e-07
664.62 1.86191e-16 1.12009e-20 8.22441e-11 7.2626e-07
664.517 1.87592e-16 1.12967e-20 8.28377e-11 7.31904e-07
664.415 1.89004e-16 1.13932e-20 8.34353e-11 7.37583e-07
664.312 1.90426e-16 1.14903e-20 8.40369e-11 7.43296e-07
664.209 1.91858e-16 1.15882e-20 8.46427e-11 7.49045e-07
664.106 1.93301e-16 1.16867e-20 8.52526e-11 7.54828e-07
664.003 1.94753e-16 1.17859e-20 8.58667e-11 7.60646e-07
663.899 1.96217e-16 1.18859e-20 8.64849e-11 7.665e-07
663.796 1.9769e-16 1.19865e-20 8.71074e-11 7.72389e-07
663.693 1.99175e-16 1.20878e-20 8.77342e-11 7.78314e-07
663.59 2.0067e-16 1.21899e-20 8.83652e-11 7.84275e-07
663.486 2.02175e-16 1.22927e-20 8.90005e-11 7.90273e-07
663.383 2.03692e-16 1.23962e-20 8.96402e-11 7.96306e-07
