# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
7.43545e+07 1.76068e-32 2.31888e-35 9.73407e-17 2.40034e-23
7.43398e+07 1.78009e-32 2.35056e-35 9.83749e-17 2.43073e-23
7.43251e+07 1.79968e-32 2.38256e-35 9.94184e-17 2.46139e-23
7.43104e+07 1.81946e-32 2.41489e-35 1.00471e-16 2.49232e-23
7.42957e+07 1.83943e-32 2.44754e-35 1.01534e-16 2.52352e-23
7.42809e+07 1.85958e-32 2.48053e-35 1.02605e-16 2.555e-23
7.42662e+07 1.87993e-32 2.51384e-35 1.03687e-16 2.58675e-23
7.42515e+07 1.90046e-32 2.54749e-35 1.04778e-16 2.61878e-23
7.42367e+07 1.9212e-32 2.58149e-35 1.05879e-16 2.65109e-23
7.4222e+07 1.94213e-32 2.61583e-35 1.0699e-16 2.68369e-23
7.42072e+07 1.96325e-32 2.65054e-35 1.08111e-16 2.71659e-23
7.41924e+07 1.98458e-32 2.6856e-35 1.09241e-16 2.74978e-23
7.41776e+07 2.00611e-32 2.72103e-35 1.10383e-16 2.78329e-23
7.41628e+07 2.02784e-32 2.75683e-35 1.11534e-16 2.81709e-23
7.4148e+07 2.04978e-32 2.793e-35 1.12696e-16 2.85121e-23
7.41332e+07 2.07193e-32 2.82954e-35 1.13868e-16 2.88563e-23
7.41184e+07 2.09429e-32 2.86645e-35 1.15051e-16 2.92034e-23
7.41036e+07 2.11686e-32 2.90372e-35 1.16244e-16 2.95536e-23
7.40887e+07 2.13965e-32 2.94135e-35 1.17448e-16 2.99067e-23
7.40739e+07 2.16265e-32 2.97935e-35 1.18664e-16 3.02627e-23
7.4059e+07 2.18587e-32 3.01772e-35 1.1989e-16 3.06217e-23
7.40442e+07 2.20932e-32 3.05647e-35 1.21127e-16 3.09838e-23
7.40293e+07 2.23298e-32 3.0956e-35 1.22375e-16 3.1349e-23
7.40144e+07 2.25688e-32 3.13512e-35 1.23635e-16 3.17173e-23
7.39995e+07 2.281e-32 3.17505e-35 1.24906e-16 3.2089e-23
7.39846e+07 2.30535e-32 3.2154e-35 1.26188e-16 3.2464e-23
7.39697e+07 2.32993e-32 3.25616e-35 1.27482e-16 3.28425e-23
7.39548e+07 2.35474e-32 3.29735e-35 1.28788e-16 3.32244e-23
7.39399e+07 2.3798e-32 3.33896e-35 1.30106e-16 3.36097e-23
7.39249e+07 2.40509e-32 3.38099e-35 1.31436e-16 3.39984e-23
7.391e+07 2.43063e-32 3.42344e-35 1.32778e-16 3.43905e-23
7.3895e+07 2.45641e-32 3.4663e-35 1.34132e-16 3.47859e-23
7.38801e+07 2.48243e-32 3.50958e-35 1.35498e-16 3.51845e-23
7.38651e+07 2.50871e-32 3.55326e-35 1.36876e-16 3.55863e-23
7.38501e+07 2.53523e-32 3.59736e-35 1.38268e-16 3.59915e-23
7.38351e+07 2.56201e-32 3.64188e-35 1.39671e-16 3.63999e-23
7.38201e+07 2.58905e-32 3.68683e-35 1.41088e-16 3.68118e-23
7.38051e+07 2.61635e-32 3.73222e-35 1.42518e-16 3.72271e-23
7.37901e+07 2.64391e-32 3.77807e-35 1.4396e-16 3.76461e-23
7.37751e+07 2.67173e-32 3.82438e-35 1.45416e-16 3.80688e-23
7.37601e+07 2.69982e-32 3.87116e-35 1.46885e-16 3.84952e-23
7.3745e+07 2.72818e-32 3.91842e-35 1.48367e-16 3.89254e-23
7.373e+07 2.75681e-32 3.96615e-35 1.49863e-16 3.93594e-23
7.37149e+07 2.78571e-32 4.01436e-35 1.51373e-16 3.97972e-23
7.36998e+07 2.8149e-32 4.06305e-35 1.52896e-16 4.02387e-23
7.36847e+07 2.84437e-32 4.11222e-35 1.54433e-16 4.0684e-23
7.36696e+07 2.87411e-32 4.16186e-35 1.55984e-16 4.11329e-23
7.36545e+07 2.90415e-32 4.21197e-35 1.5755e-16 4.15856e-23
7.36394e+07 2.93447e-32 4.26257e-35 1.5913e-16 4.2042e-23
7.36243e+07 2.96509e-32 4.31365e-35 1.60724e-16 4.25022e-23
7.36092e+07 2.996e-32 4.36523e-35 1.62333e-16 4.29662e-23
7.3594e+07 3.02721e-32 4.4173e-35 1.63956e-16 4.34341e-23
7.35789e+07 3.05873e-32 4.46989e-35 1.65595e-16 4.39059e-23
7.35637e+07 3.09054e-32 4.52298e-35 1.67248e-16 4.43817e-23
7.35486e+07 3.12266e-32 4.57659e-35 1.68917e-16 4.48614e-23
