# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
699.471 7.34267e-19 -7.99988e-23 3.59247e-13 -6.69734e-09
699.462 7.45981e-19 -8.10077e-23 3.64969e-13 -6.78138e-09
699.453 7.57703e-19 -8.2009e-23 3.70695e-13 -6.86477e-09
699.445 7.69432e-19 -8.30029e-23 3.76424e-13 -6.94752e-09
699.436 7.81168e-19 -8.39892e-23 3.82156e-13 -7.02963e-09
699.427 7.92912e-19 -8.4968e-23 3.87891e-13 -7.11111e-09
699.418 8.04664e-19 -8.59393e-23 3.9363e-13 -7.19194e-09
699.409 8.16423e-19 -8.6903e-23 3.99372e-13 -7.27214e-09
699.401 8.2819e-19 -8.78593e-23 4.05118e-13 -7.35169e-09
699.392 8.39964e-19 -8.8808e-23 4.10867e-13 -7.43061e-09
699.383 8.51746e-19 -8.97491e-23 4.1662e-13 -7.50888e-09
699.374 8.63535e-19 -9.06827e-23 4.22376e-13 -7.58651e-09
699.365 8.75332e-19 -9.16088e-23 4.28135e-13 -7.66351e-09
699.356 8.87137e-19 -9.25273e-23 4.33898e-13 -7.73986e-09
699.348 8.98949e-19 -9.34383e-23 4.39664e-13 -7.81557e-09
699.339 9.10769e-19 -9.43417e-23 4.45434e-13 -7.89063e-09
699.33 9.22596e-19 -9.52376e-23 4.51207e-13 -7.96506e-09
699.321 9.34431e-19 -9.61259e-23 4.56984e-13 -8.03884e-09
699.312 9.46274e-19 -9.70066e-23 4.62763e-13 -8.11199e-09
699.303 9.58124e-19 -9.78798e-23 4.68547e-13 -8.18449e-09
699.295 9.69982e-19 -9.87454e-23 4.74334e-13 -8.25634e-09
699.286 9.81847e-19 -9.96034e-23 4.80124e-13 -8.32756e-09
699.277 9.9372e-19 -1.00454e-22 4.85917e-13 -8.39813e-09
699.268 1.0056e-18 -1.01297e-22 4.91715e-13 -8.46805e-09
699.259 1.01749e-18 -1.02132e-22 4.97515e-13 -8.53734e-09
699.251 1.02938e-18 -1.02959e-22 5.03319e-13 -8.60598e-09
699.242 1.04129e-18 -1.0378e-22 5.09126e-13 -8.67397e-09
699.233 1.0532e-18 -1.04592e-22 5.14937e-13 -8.74133e-09
699.224 1.06512e-18 -1.05397e-22 5.20752e-13 -8.80803e-09
699.215 1.07705e-18 -1.06194e-22 5.26569e-13 -8.8741e-09
699.206 1.08898e-18 -1.06984e-22 5.32391e-13 -8.93952e-09
699.198 1.10092e-18 -1.07766e-22 5.38215e-13 -9.00429e-09
699.189 1.11287e-18 -1.0854e-22 5.44043e-13 -9.06842e-09
699.18 1.12483e-18 -1.09307e-22 5.49875e-13 -9.1319e-09
699.171 1.13679e-18 -1.10066e-22 5.5571e-13 -9.19474e-09
699.162 1.14877e-18 -1.10817e-22 5.61549e-13 -9.25693e-09
699.153 1.16075e-18 -1.11561e-22 5.67391e-13 -9.31847e-09
699.145 1.17273e-18 -1.12297e-22 5.73236e-13 -9.37937e-09
699.136 1.18473e-18 -1.13026e-22 5.79085e-13 -9.43962e-09
699.127 1.19673e-18 -1.13747e-22 5.84937e-13 -9.49923e-09
699.118 1.20874e-18 -1.1446e-22 5.90793e-13 -9.55819e-09
699.109 1.22076e-18 -1.15165e-22 5.96653e-13 -9.6165e-09
699.1 1.23279e-18 -1.15863e-22 6.02515e-13 -9.67416e-09
699.092 1.24482e-18 -1.16554e-22 6.08382e-13 -9.73118e-09
699.083 1.25687e-18 -1.17236e-22 6.14252e-13 -9.78755e-09
699.074 1.26892e-18 -1.17911e-22 6.20125e-13 -9.84327e-09
699.065 1.28097e-18 -1.18578e-22 6.26002e-13 -9.89834e-09
699.056 1.29304e-18 -1.19238e-22 6.31882e-13 -9.95277e-09
699.047 1.30511e-18 -1.19889e-22 6.37766e-13 -1.00065e-08
699.039 1.31719e-18 -1.20534e-22 6.43653e-13 -1.00597e-08
699.03 1.32928e-18 -1.2117e-22 6.49544e-13 -1.01121e-08
699.021 1.34138e-18 -1.21799e-22 6.55438e-13 -1.0164e-08
699.012 1.35348e-18 -1.2242e-22 6.61336e-13 -1.02152e-08
699.003 1.36559e-18 -1.23033e-22 6.67237e-13 -1.02657e-08
698.994 1.37771e-18 -1.23639e-22 6.73142e-13 -1.03156e-08
698.985 1.38984e-18 -1.24237e-22 6.7905e-13 -1.03648e-08
698.977 1.40198e-18 -1.24827e-22 6.84962e-13 -1.04134e-08
698.968 1.41412e-18 -1.25409e-22 6.90877e-13 -1.04613e-08
698.959 1.42627e-18 -1.25984e-22 6.96796e-13 -1.05086e-08
698.95 1.43843e-18 -1.26551e-22 7.02718e-13 -1.05552e-08
698.941 1.4506e-18 -1.2711e-22 7.08644e-13 -1.06012e-08
698.932 1.46277e-18 -1.27662e-22 7.14574e-13 -1.06465e-08
698.924 1.47495e-18 -1.28205e-22 7.20506e-13 -1.06912e-08
698.915 1.48714e-18 -1.28742e-22 7.26443e-13 -1.07352e-08
698.906 1.49934e-18 -1.2927e-22 7.32383e-13 -1.07786e-08
698.897 1.51155e-18 -1.2979e-22 7.38326e-13 -1.08213e-08
698.888 1.52376e-18 -1.30303e-22 7.44273e-13 -1.08633e-08
698.879 1.53598e-18 -1.30808e-22 7.50224e-13 -1.09047e-08
698.871 1.54821e-18 -1.31305e-22 7.56178e-13 -1.09455e-08
698.862 1.56045e-18 -1.31795e-22 7.62136e-13 -1.09856e-08
698.853 1.5727e-18 -1.32276e-22 7.68097e-13 -1.10251e-08
698.844 1.58495e-18 -1.3275e-22 7.74062e-13 -1.10638e-08
698.835 1.59721e-18 -1.33216e-22 7.8003e-13 -1.1102e-08
698.826 1.60948e-18 -1.33675e-22 7.86002e-13 -1.11395e-08
698.817 1.62175e-18 -1.34125e-22 7.91977e-13 -1.11763e-08
698.809 1.63404e-18 -1.34568e-22 7.97956e-13 -1.12125e-08
698.8 1.64633e-18 -1.35003e-22 8.03939e-13 -1.1248e-08
698.791 1.65863e-18 -1.3543e-22 8.09925e-13 -1.12829e-08
698.782 1.67094e-18 -1.35849e-22 8.15914e-13 -1.13171e-08
698.773 1.68326e-18 -1.3626e-22 8.21908e-13 -1.13507e-08
698.764 1.69558e-18 -1.36664e-22 8.27904e-13 -1.13836e-08
698.756 1.70791e-18 -1.3706e-22 8.33905e-13 -1.14158e-08
698.747 1.72025e-18 -1.37448e-22 8.39909e-13 -1.14474e-08
698.738 1.7326e-18 -1.37828e-22 8.45916e-13 -1.14783e-08
698.729 1.74496e-18 -1.382e-22 8.51927e-13 -1.15086e-08
698.72 1.75732e-18 -1.38565e-22 8.57942e-13 -1.15382e-08
698.711 1.76969e-18 -1.38922e-22 8.6396e-13 -1.15672e-08
698.702 1.78207e-18 -1.3927e-22 8.69982e-13 -1.15955e-08
698.694 1.79446e-18 -1.39611e-22 8.76007e-13 -1.16232e-08
698.685 1.80686e-18 -1.39944e-22 8.82036e-13 -1.16502e-08
698.676 1.81926e-18 -1.4027e-22 8.88068e-13 -1.16765e-08
698.667 1.83167e-18 -1.40587e-22 8.94105e-13 -1.17022e-08
698.658 1.84409e-18 -1.40897e-22 9.00144e-13 -1.17272e-08
698.649 1.85652e-18 -1.41198e-22 9.06188e-13 -1.17516e-08
698.64 1.86896e-18 -1.41492e-22 9.12235e-13 -1.17753e-08
698.632 1.8814e-18 -1.41778e-22 9.18285e-13 -1.17983e-08
698.623 1.89385e-18 -1.42056e-22 9.24339e-13 -1.18207e-08
698.614 1.90631e-18 -1.42326e-22 9.30397e-13 -1.18424e-08
698.605 1.91878e-18 -1.42588e-22 9.36458e-13 -1.18635e-08
698.596 1.93126e-18 -1.42842e-22 9.42523e-13 -1.18839e-08
698.587 1.94374e-18 -1.43089e-22 9.48592e-13 -1.19036e-08
698.579 1.95623e-18 -1.43327e-22 9.54664e-13 -1.19227e-08
698.57 1.96873e-18 -1.43558e-22 9.6074e-13 -1.19411e-08
698.561 1.98124e-18 -1.43781e-22 9.66819e-13 -1.19589e-08
698.552 1.99376e-18 -1.43995e-22 9.72902e-13 -1.1976e-08
698.543 2.00628e-18 -1.44202e-22 9.78989e-13 -1.19924e-08
698.534 2.01881e-18 -1.44401e-22 9.85079e-13 -1.20082e-08
698.525 2.03135e-18 -1.44592e-22 9.91173e-13 -1.20233e-08
698.517 2.0439e-18 -1.44775e-22 9.97271e-13 -1.20378e-08
698.508 2.05646e-18 -1.4495e-22 1.00337e-12 -1.20516e-08
698.499 2.06902e-18 -1.45117e-22 1.00948e-12 -1.20647e-08
698.49 2.08159e-18 -1.45276e-22 1.01559e-12 -1.20772e-08
698.481 2.09417e-18 -1.45428e-22 1.0217e-12 -1.2089e-08
698.472 2.10676e-18 -1.45571e-22 1.02781e-12 -1.21001e-08
698.463 2.11936e-18 -1.45706e-22 1.03393e-12 -1.21106e-08
698.455 2.13197e-18 -1.45834e-22 1.04006e-12 -1.21204e-08
698.446 2.14458e-18 -1.45953e-22 1.04618e-12 -1.21296e-08
698.437 2.1572e-18 -1.46065e-22 1.05231e-12 -1.21381e-08
698.428 2.16983e-18 -1.46168e-22 1.05845e-12 -1.21459e-08
698.419 2.18247e-18 -1.46263e-22 1.06458e-12 -1.21531e-08
698.41 2.19511e-18 -1.46351e-22 1.07073e-12 -1.21596e-08
698.401 2.20777e-18 -1.4643e-22 1.07687e-12 -1.21654e-08
698.392 2.22043e-18 -1.46502e-22 1.08302e-12 -1.21706e-08
698.384 2.2331e-18 -1.46565e-22 1.08917e-12 -1.21751e-08
698.375 2.24578e-18 -1.46621e-22 1.09533e-12 -1.21789e-08
698.366 2.25846e-18 -1.46668e-22 1.10149e-12 -1.21821e-08
698.357 2.27116e-18 -1.46708e-22 1.10765e-12 -1.21846e-08
698.348 2.28386e-18 -1.46739e-22 1.11382e-12 -1.21864e-08
698.339 2.29657e-18 -1.46763e-22 1.11999e-12 -1.21876e-08
698.33 2.30929e-18 -1.46778e-22 1.12616e-12 -1.21881e-08
698.322 2.32202e-18 -1.46786e-22 1.13234e-12 -1.21879e-08
698.313 2.33476e-18 -1.46785e-22 1.13852e-12 -1.21871e-08
698.304 2.3475e-18 -1.46776e-22 1.14471e-12 -1.21856e-08
698.295 2.36025e-18 -1.4676e-22 1.1509e-12 -1.21835e-08
698.286 2.37301e-18 -1.46735e-22 1.15709e-12 -1.21806e-08
698.277 2.38578e-18 -1.46702e-22 1.16329e-12 -1.21771e-08
698.268 2.39856e-18 -1.46661e-22 1.16949e-12 -1.2173e-08
698.26 2.41134e-18 -1.46612e-22 1.17569e-12 -1.21681e-08
698.251 2.42414e-18 -1.46555e-22 1.1819e-12 -1.21626e-08
698.242 2.43694e-18 -1.4649e-22 1.18811e-12 -1.21565e-08
698.233 2.44975e-18 -1.46417e-22 1.19432e-12 -1.21496e-08
698.224 2.46256e-18 -1.46336e-22 1.20054e-12 -1.21421e-08
698.215 2.47539e-18 -1.46246e-22 1.20676e-12 -1.21339e-08
698.206 2.48823e-18 -1.46149e-22 1.21299e-12 -1.21251e-08
698.197 2.50107e-18 -1.46044e-22 1.21922e-12 -1.21156e-08
698.189 2.51392e-18 -1.4593e-22 1.22545e-12 -1.21054e-08
698.18 2.52678e-18 -1.45808e-22 1.23169e-12 -1.20945e-08
698.171 2.53965e-18 -1.45679e-22 1.23793e-12 -1.2083e-08
698.162 2.55252e-18 -1.45541e-22 1.24418e-12 -1.20708e-08
698.153 2.56541e-18 -1.45395e-22 1.25042e-12 -1.20579e-08
698.144 2.5783e-18 -1.45241e-22 1.25668e-12 -1.20444e-08
698.135 2.5912e-18 -1.45079e-22 1.26293e-12 -1.20302e-08
698.126 2.60411e-18 -1.44908e-22 1.26919e-12 -1.20153e-08
698.118 2.61703e-18 -1.4473e-22 1.27546e-12 -1.19997e-08
698.109 2.62995e-18 -1.44543e-22 1.28172e-12 -1.19835e-08
698.1 2.64289e-18 -1.44348e-22 1.28799e-12 -1.19666e-08
698.091 2.65583e-18 -1.44146e-22 1.29427e-12 -1.1949e-08
698.082 2.66878e-18 -1.43935e-22 1.30055e-12 -1.19307e-08
698.073 2.68174e-18 -1.43715e-22 1.30683e-12 -1.19118e-08
698.064 2.69471e-18 -1.43488e-22 1.31311e-12 -1.18922e-08
698.055 2.70768e-18 -1.43253e-22 1.3194e-12 -1.1872e-08
698.047 2.72067e-18 -1.43009e-22 1.3257e-12 -1.1851e-08
698.038 2.73366e-18 -1.42757e-22 1.33199e-12 -1.18294e-08
698.029 2.74666e-18 -1.42497e-22 1.3383e-12 -1.18071e-08
698.02 2.75967e-18 -1.42229e-22 1.3446e-12 -1.17841e-08
698.011 2.77269e-18 -1.41953e-22 1.35091e-12 -1.17605e-08
698.002 2.78572e-18 -1.41668e-22 1.35722e-12 -1.17362e-08
697.993 2.79875e-18 -1.41376e-22 1.36354e-12 -1.17112e-08
697.984 2.81179e-18 -1.41075e-22 1.36986e-12 -1.16855e-08
697.976 2.82485e-18 -1.40766e-22 1.37618e-12 -1.16592e-08
697.967 2.83791e-18 -1.40448e-22 1.38251e-12 -1.16322e-08
697.958 2.85097e-18 -1.40123e-22 1.38884e-12 -1.16045e-08
697.949 2.86405e-18 -1.39789e-22 1.39517e-12 -1.15761e-08
697.94 2.87714e-18 -1.39447e-22 1.40151e-12 -1.1547e-08
697.931 2.89023e-18 -1.39097e-22 1.40785e-12 -1.15173e-08
697.922 2.90333e-18 -1.38739e-22 1.4142e-12 -1.14869e-08
697.913 2.91644e-18 -1.38372e-22 1.42055e-12 -1.14558e-08
697.905 2.92956e-18 -1.37997e-22 1.4269e-12 -1.14241e-08
697.896 2.94269e-18 -1.37614e-22 1.43326e-12 -1.13916e-08
697.887 2.95583e-18 -1.37223e-22 1.43962e-12 -1.13585e-08
697.878 2.96897e-18 -1.36824e-22 1.44599e-12 -1.13247e-08
697.869 2.98212e-18 -1.36416e-22 1.45236e-12 -1.12903e-08
697.86 2.99528e-18 -1.36e-22 1.45873e-12 -1.12551e-08
697.851 3.00845e-18 -1.35576e-22 1.46511e-12 -1.12193e-08
697.842 3.02163e-18 -1.35143e-22 1.47149e-12 -1.11828e-08
697.834 3.03482e-18 -1.34702e-22 1.47787e-12 -1.11456e-08
697.825 3.04802e-18 -1.34253e-22 1.48426e-12 -1.11077e-08
697.816 3.06122e-18 -1.33796e-22 1.49065e-12 -1.10692e-08
697.807 3.07443e-18 -1.3333e-22 1.49705e-12 -1.103e-08
697.798 3.08765e-18 -1.32856e-22 1.50345e-12 -1.09901e-08
697.789 3.10088e-18 -1.32374e-22 1.50985e-12 -1.09495e-08
697.78 3.11412e-18 -1.31883e-22 1.51626e-12 -1.09082e-08
697.771 3.12737e-18 -1.31385e-22 1.52267e-12 -1.08663e-08
697.762 3.14062e-18 -1.30878e-22 1.52908e-12 -1.08236e-08
697.754 3.15389e-18 -1.30362e-22 1.5355e-12 -1.07803e-08
697.745 3.16716e-18 -1.29838e-22 1.54192e-12 -1.07363e-08
697.736 3.18044e-18 -1.29306e-22 1.54835e-12 -1.06917e-08
697.727 3.19373e-18 -1.28766e-22 1.55478e-12 -1.06463e-08
697.718 3.20703e-18 -1.28217e-22 1.56121e-12 -1.06003e-08
697.709 3.22033e-18 -1.2766e-22 1.56765e-12 -1.05535e-08
697.7 3.23365e-18 -1.27095e-22 1.57409e-12 -1.05061e-08
697.691 3.24697e-18 -1.26521e-22 1.58054e-12 -1.0458e-08
697.682 3.26031e-18 -1.25939e-22 1.58699e-12 -1.04093e-08
697.674 3.27365e-18 -1.25349e-22 1.59344e-12 -1.03598e-08
697.665 3.287e-18 -1.2475e-22 1.5999e-12 -1.03097e-08
697.656 3.30036e-18 -1.24143e-22 1.60636e-12 -1.02588e-08
697.647 3.31372e-18 -1.23528e-22 1.61283e-12 -1.02073e-08
697.638 3.3271e-18 -1.22904e-22 1.61929e-12 -1.01551e-08
697.629 3.34048e-18 -1.22272e-22 1.62577e-12 -1.01023e-08
697.62 3.35388e-18 -1.21631e-22 1.63224e-12 -1.00487e-08
697.611 3.36728e-18 -1.20982e-22 1.63872e-12 -9.99445e-09
697.602 3.38069e-18 -1.20325e-22 1.64521e-12 -9.93952e-09
697.594 3.39411e-18 -1.19659e-22 1.6517e-12 -9.8839e-09
697.585 3.40753e-18 -1.18985e-22 1.65819e-12 -9.82759e-09
697.576 3.42097e-18 -1.18303e-22 1.66468e-12 -9.7706e-09
697.567 3.43441e-18 -1.17612e-22 1.67118e-12 -9.71292e-09
697.558 3.44787e-18 -1.16912e-22 1.67769e-12 -9.65455e-09
697.549 3.46133e-18 -1.16205e-22 1.6842e-12 -9.5955e-09
697.54 3.4748e-18 -1.15489e-22 1.69071e-12 -9.53576e-09
697.531 3.48828e-18 -1.14764e-22 1.69722e-12 -9.47533e-09
697.522 3.50177e-18 -1.14031e-22 1.70374e-12 -9.41422e-09
697.513 3.51527e-18 -1.1329e-22 1.71027e-12 -9.35241e-09
697.505 3.52877e-18 -1.1254e-22 1.71679e-12 -9.28992e-09
697.496 3.54229e-18 -1.11782e-22 1.72332e-12 -9.22674e-09
697.487 3.55581e-18 -1.11015e-22 1.72986e-12 -9.16288e-09
697.478 3.56934e-18 -1.1024e-22 1.7364e-12 -9.09832e-09
697.469 3.58288e-18 -1.09456e-22 1.74294e-12 -9.03307e-09
697.46 3.59643e-18 -1.08664e-22 1.74949e-12 -8.96714e-09
697.451 3.60999e-18 -1.07864e-22 1.75604e-12 -8.90051e-09
697.442 3.62356e-18 -1.07055e-22 1.76259e-12 -8.83319e-09
697.433 3.63713e-18 -1.06237e-22 1.76915e-12 -8.76519e-09
697.425 3.65072e-18 -1.05412e-22 1.77571e-12 -8.69649e-09
697.416 3.66431e-18 -1.04577e-22 1.78228e-12 -8.62711e-09
697.407 3.67791e-18 -1.03734e-22 1.78885e-12 -8.55703e-09
697.398 3.69152e-18 -1.02883e-22 1.79542e-12 -8.48626e-09
697.389 3.70514e-18 -1.02023e-22 1.802e-12 -8.4148e-09
697.38 3.71877e-18 -1.01155e-22 1.80858e-12 -8.34265e-09
697.371 3.73241e-18 -1.00278e-22 1.81517e-12 -8.26981e-09
697.362 3.74606e-18 -9.93926e-23 1.82176e-12 -8.19627e-09
697.353 3.75971e-18 -9.84988e-23 1.82835e-12 -8.12204e-09
697.344 3.77338e-18 -9.75964e-23 1.83495e-12 -8.04712e-09
697.336 3.78705e-18 -9.66856e-23 1.84155e-12 -7.97151e-09
697.327 3.80073e-18 -9.57662e-23 1.84816e-12 -7.8952e-09
697.318 3.81442e-18 -9.48383e-23 1.85477e-12 -7.8182e-09
697.309 3.82812e-18 -9.39018e-23 1.86138e-12 -7.74051e-09
697.3 3.84183e-18 -9.29568e-23 1.868e-12 -7.66212e-09
697.291 3.85554e-18 -9.20033e-23 1.87462e-12 -7.58304e-09
697.282 3.86927e-18 -9.10412e-23 1.88125e-12 -7.50327e-09
697.273 3.883e-18 -9.00706e-23 1.88788e-12 -7.4228e-09
697.264 3.89675e-18 -8.90914e-23 1.89451e-12 -7.34164e-09
697.255 3.9105e-18 -8.81037e-23 1.90115e-12 -7.25978e-09
697.246 3.92426e-18 -8.71074e-23 1.90779e-12 -7.17722e-09
697.238 3.93803e-18 -8.61025e-23 1.91444e-12 -7.09397e-09
697.229 3.95181e-18 -8.5089e-23 1.92108e-12 -7.01003e-09
697.22 3.9656e-18 -8.4067e-23 1.92774e-12 -6.92539e-09
697.211 3.9794e-18 -8.30364e-23 1.9344e-12 -6.84005e-09
697.202 3.9932e-18 -8.19972e-23 1.94106e-12 -6.75402e-09
697.193 4.00702e-18 -8.09494e-23 1.94772e-12 -6.66729e-09
697.184 4.02084e-18 -7.98931e-23 1.95439e-12 -6.57986e-09
697.175 4.03467e-18 -7.88281e-23 1.96107e-12 -6.49173e-09
697.166 4.04851e-18 -7.77545e-23 1.96774e-12 -6.40291e-09
697.157 4.06236e-18 -7.66723e-23 1.97442e-12 -6.31339e-09
697.148 4.07622e-18 -7.55815e-23 1.98111e-12 -6.22317e-09
697.14 4.09009e-18 -7.44821e-23 1.9878e-12 -6.13226e-09
697.131 4.10397e-18 -7.3374e-23 1.99449e-12 -6.04064e-09
697.122 4.11786e-18 -7.22573e-23 2.00119e-12 -5.94833e-09
697.113 4.13175e-18 -7.1132e-23 2.00789e-12 -5.85532e-09
697.104 4.14566e-18 -6.99981e-23 2.0146e-12 -5.76161e-09
697.095 4.15957e-18 -6.88555e-23 2.02131e-12 -5.6672e-09
697.086 4.17349e-18 -6.77042e-23 2.02802e-12 -5.57209e-09
697.077 4.18742e-18 -6.65444e-23 2.03474e-12 -5.47628e-09
697.068 4.20136e-18 -6.53758e-23 2.04146e-12 -5.37977e-09
697.059 4.21531e-18 -6.41986e-23 2.04819e-12 -5.28256e-09
697.05 4.22927e-18 -6.30127e-23 2.05492e-12 -5.18465e-09
697.042 4.24324e-18 -6.18182e-23 2.06165e-12 -5.08604e-09
697.033 4.25722e-18 -6.0615e-23 2.06839e-12 -4.98672e-09
697.024 4.2712e-18 -5.94031e-23 2.07513e-12 -4.88671e-09
697.015 4.2852e-18 -5.81825e-23 2.08188e-12 -4.786e-09
697.006 4.2992e-18 -5.69532e-23 2.08863e-12 -4.68458e-09
696.997 4.31321e-18 -5.57152e-23 2.09538e-12 -4.58246e-09
696.988 4.32723e-18 -5.44686e-23 2.10214e-12 -4.47964e-09
696.979 4.34127e-18 -5.32132e-23 2.1089e-12 -4.37611e-09
696.97 4.35531e-18 -5.19491e-23 2.11567e-12 -4.27188e-09
696.961 4.36935e-18 -5.06764e-23 2.12244e-12 -4.16695e-09
696.952 4.38341e-18 -4.93949e-23 2.12921e-12 -4.06132e-09
696.943 4.39748e-18 -4.81046e-23 2.13599e-12 -3.95498e-09
696.935 4.41156e-18 -4.68057e-23 2.14277e-12 -3.84794e-09
696.926 4.42564e-18 -4.5498e-23 2.14956e-12 -3.7402e-09
696.917 4.43974e-18 -4.41816e-23 2.15635e-12 -3.63175e-09
696.908 4.45384e-18 -4.28564e-23 2.16314e-12 -3.52259e-09
696.899 4.46795e-18 -4.15225e-23 2.16994e-12 -3.41273e-09
696.89 4.48207e-18 -4.01799e-23 2.17674e-12 -3.30217e-09
696.881 4.49621e-18 -3.88285e-23 2.18355e-12 -3.1909e-09
696.872 4.51035e-18 -3.74683e-23 2.19036e-12 -3.07893e-09
696.863 4.5245e-18 -3.60994e-23 2.19718e-12 -2.96625e-09
696.854 4.53865e-18 -3.47216e-23 2.204e-12 -2.85286e-09
696.845 4.55282e-18 -3.33352e-23 2.21082e-12 -2.73877e-09
696.836 4.567e-18 -3.19399e-23 2.21765e-12 -2.62397e-09
696.828 4.58118e-18 -3.05359e-23 2.22448e-12 -2.50846e-09
696.819 4.59538e-18 -2.91231e-23 2.23132e-12 -2.39225e-09
696.81 4.60958e-18 -2.77015e-23 2.23815e-12 -2.27533e-09
696.801 4.6238e-18 -2.62711e-23 2.245e-12 -2.1577e-09
696.792 4.63802e-18 -2.48318e-23 2.25185e-12 -2.03936e-09
696.783 4.65225e-18 -2.33838e-23 2.2587e-12 -1.92032e-09
