# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
669.233 1.3205e-16 3.75107e-25 5.91416e-11 2.51775e-11
668.883 1.35611e-16 3.87242e-25 6.0673e-11 2.59242e-11
668.533 1.39254e-16 3.99667e-25 6.22379e-11 2.6686e-11
668.183 1.42982e-16 4.12387e-25 6.3837e-11 2.74633e-11
667.833 1.46796e-16 4.25408e-25 6.54712e-11 2.82564e-11
667.483 1.50698e-16 4.38736e-25 6.71411e-11 2.90653e-11
667.133 1.5469e-16 4.52376e-25 6.88475e-11 2.98905e-11
666.783 1.58775e-16 4.66335e-25 7.05913e-11 3.07321e-11
666.433 1.62953e-16 4.80619e-25 7.23731e-11 3.15903e-11
666.083 1.67228e-16 4.95233e-25 7.41937e-11 3.24655e-11
665.733 1.71602e-16 5.10185e-25 7.60542e-11 3.33579e-11
665.383 1.76076e-16 5.2548e-25 7.79552e-11 3.42677e-11
665.033 1.80654e-16 5.41126e-25 7.98976e-11 3.51953e-11
664.683 1.85336e-16 5.57128e-25 8.18823e-11 3.61409e-11
664.333 1.90127e-16 5.73494e-25 8.39103e-11 3.71047e-11
663.983 1.95027e-16 5.90232e-25 8.59824e-11 3.80871e-11
663.633 2.0004e-16 6.07347e-25 8.80995e-11 3.90883e-11
663.283 2.05168e-16 6.24847e-25 9.02627e-11 4.01087e-11
662.933 2.10414e-16 6.42739e-25 9.24729e-11 4.11485e-11
662.583 2.1578e-16 6.61032e-25 9.47311e-11 4.2208e-11
662.233 2.21269e-16 6.79732e-25 9.70383e-11 4.32875e-11
661.883 2.26884e-16 6.98848e-25 9.93956e-11 4.43873e-11
661.533 2.32628e-16 7.18387e-25 1.01804e-10 4.55079e-11
661.183 2.38503e-16 7.38358e-25 1.04264e-10 4.66493e-11
660.833 2.44512e-16 7.58768e-25 1.06778e-10 4.78121e-11
660.483 2.50658e-16 7.79627e-25 1.09347e-10 4.89965e-11
660.133 2.56945e-16 8.00942e-25 1.1197e-10 5.02028e-11
659.783 2.63376e-16 8.22722e-25 1.14651e-10 5.14315e-11
659.433 2.69953e-16 8.44977e-25 1.1739e-10 5.26827e-11
659.083 2.7668e-16 8.67716e-25 1.20187e-10 5.3957e-11
